player,hard_elo,clay_elo,grass_elo,hard_elo_undamped,clay_elo_undamped,grass_elo_undamped,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
El Aouni A.,1455.4030196223387,1456.395409305946,1455.4030196223387,1455.4030196223387,1456.395409305946,1455.4030196223387,1455.4030196223387,0,3,0,835,439,
Arango E.,1463.0713902720252,1462.569768144247,1458.1235303628325,1463.0713902720252,1462.569768144247,1458.1235303628325,1455.232010329133,38,26,5,96,19,-0.1469353812218267
Lee G.,1455.2307008520877,1455.2464994477937,1455.2307008520877,1455.2307008520877,1455.2464994477937,1455.2307008520877,1455.2307008520877,0,6,0,312,852,
Cepelova J.,1462.706721565233,1485.939063632673,1484.21273023477,1462.706721565233,1485.939063632673,1484.21273023477,1455.2245786514907,83,42,17,155,2483,0.0035386893052127832
Jorovic I.,1467.5351415734099,1466.8752382363243,1471.017461793807,1467.5351415734099,1466.8752382363243,1471.017461793807,1454.3314160563161,14,9,4,417,1742,-0.20375805540464187
Vikhlyantseva N.,1460.168693180879,1478.2435147791207,1483.7848059339035,1460.168693180879,1478.2435147791207,1483.7848059339035,1453.8103838508869,43,29,15,170,1769,-0.18953548759732958
Jamrichova R.,1456.1412046677835,1456.6001061264715,1453.0664339642456,1456.1412046677835,1456.6001061264715,1453.0664339642456,1453.0664339642456,2,1,0,310,523,
Jimenez Kasintseva V.,1477.1758572934104,1453.3728710015641,1456.5268424123553,1477.1758572934104,1453.3728710015641,1456.5268424123553,1452.8842249963554,14,7,1,114,20,-0.06253170299599992
Wickmayer Y.,1470.2808412104773,1502.6903749090438,1455.3759774714915,1470.2808412104773,1509.2962398126126,1455.3759774714915,1452.6903749090438,266,87,71,764,398,-0.2928433689952233
Palicova B.,1458.2501829210028,1456.2741823759418,1452.467535145184,1458.2501829210028,1456.2741823759418,1452.467535145184,1452.467535145184,4,1,0,179,375,
Galfi D.,1403.543000191,1458.8224750923082,1502.4604398116464,1403.543000191,1458.8224750923082,1522.464503858947,1452.4604398116464,36,25,16,137,19,-0.08657308140057363
Fett J.,1421.8718697685138,1486.341864348267,1462.3267645744938,1421.8718697685138,1486.341864348267,1462.3267645744938,1451.7252911505982,37,17,6,151,384,-0.032398722874139085
Buyukakcay C.,1466.2967857504682,1473.1626242723883,1461.7915563946315,1466.2967857504682,1473.1626242723883,1461.7915563946315,1451.6331063407479,33,36,2,769,1166,-0.15022721204971015
Haas B.,1469.3598109197515,1460.3779535165856,1451.433704058737,1469.3598109197515,1460.3779535165856,1451.433704058737,1451.433704058737,9,11,0,158,1847,-0.15912576757054417
Alves C.,1454.6191339905213,1456.5995905453951,1450.4218674177387,1454.6191339905213,1456.5995905453951,1450.4218674177387,1450.4218674177387,1,5,0,237,328,
Schunk N.,1455.5058312923636,1453.9179769233278,1455.230136178782,1455.5058312923636,1453.9179769233278,1455.230136178782,1450.4061693269143,1,7,1,418,12,
Parrizas Diaz N.,1483.8554869992654,1433.2766001973546,1445.8214354129275,1483.8554869992654,1433.2766001973546,1445.8214354129275,1450.3338768046071,55,30,5,111,488,-0.21819991286626433
Arruabarrena L.,1448.4963985592235,1484.2233872207894,1479.3191624507135,1448.4963985592235,1484.2233872207894,1479.3191624507135,1450.2256497248673,69,91,12,178,1840,-0.26564111880137503
Burillo Escorihuela I.,1449.9583367682667,1451.1265066853884,1449.9583367682667,1449.9583367682667,1451.1265066853884,1449.9583367682667,1449.9583367682667,0,3,0,211,124,
Fossa Huergo N.,1454.1026842342221,1453.9734366713299,1449.8630432763812,1454.1026842342221,1453.9734366713299,1449.8630432763812,1449.8630432763812,1,2,0,269,328,
Todoni A.,1462.6228684096975,1455.8732469664114,1456.1980214508444,1462.6228684096975,1455.8732469664114,1456.1980214508444,1449.1569571993941,4,5,4,90,398,-0.05862098495867851
Diyas Z.,1459.3197334161991,1477.1798832484524,1478.4715238763354,1459.3197334161991,1477.1798832484524,1478.4715238763354,1448.0035247342967,146,48,23,290,195,-0.13109743407144087
Pridankina E.,1456.6735803446247,1455.9732258955796,1447.6727053477425,1456.6735803446247,1455.9732258955796,1447.6727053477425,1447.6727053477425,6,4,0,184,12,-0.1293499770745034
Pigossi L.,1436.662773783722,1486.9192412833654,1452.4594444301356,1436.662773783722,1486.9192412833654,1452.4594444301356,1447.250107352928,9,23,1,193,325,-0.08058794797080976
Bronzetti L.,1468.6449680095802,1436.3209489406192,1446.6175594516762,1468.6449680095802,1436.3209489406192,1446.6175594516762,1446.897544389187,94,48,15,172,70,-0.40095821877757504
Konjuh A.,1477.5444449807792,1459.2995005825767,1487.842663668118,1477.5444449807792,1459.2995005825767,1487.842663668118,1446.5337542141838,89,35,24,508,439,-0.5406579979214186
Ngounoue C.,1449.2241523721646,1450.635492669966,1446.1690014255005,1449.2241523721646,1450.635492669966,1446.1690014255005,1446.1690014255005,7,1,0,178,342,
Van Uytvanck A.,1495.3283974796282,1433.0679670094453,1457.3287235851017,1508.1625455114934,1433.0679670094453,1457.3287235851017,1445.3283974796282,160,58,41,245,741,-0.27648977727540425
Muhammad A.,1457.192615505292,1455.3963701185298,1455.213290742555,1457.192615505292,1455.3963701185298,1455.213290742555,1445.0382548390915,16,3,2,349,1049,-0.03841381827204282
Zhao C.,1453.222735315654,1460.3949008121788,1456.0744052012517,1453.222735315654,1460.3949008121788,1456.0744052012517,1444.8482135174727,17,4,3,272,683,0.008769553896502913
Papamichail D.,1456.6962867676903,1459.4577706960583,1444.6530270563833,1456.6962867676903,1459.4577706960583,1444.6530270563833,1444.6530270563833,11,6,0,163,123,-0.07086231957757633
Gadecki O.,1479.1820074982936,1446.8493559591982,1445.158215301879,1479.1820074982936,1446.8493559591982,1445.158215301879,1444.3697539262403,22,4,4,204,207,-0.10375229296610855
Hercog P.,1429.5940621108512,1494.0189670232128,1474.1591379559331,1429.5940621108512,1497.6770591115155,1474.1591379559331,1444.0189670232128,166,163,29,124,1741,-0.027013286368733957
Jang S.,1440.6072279374557,1443.895498819385,1443.895498819385,1440.6072279374557,1443.895498819385,1443.895498819385,1443.895498819385,9,0,0,244,642,
Prozorova T.,1437.9732450785416,1458.8764842171665,1443.8708187065222,1437.9732450785416,1458.8764842171665,1443.8708187065222,1443.8708187065222,8,3,0,181,3,-0.08992262767311815
Haddad Maia B.,1465.510240401754,1493.7743942451084,1493.7743942451084,1465.510240401754,1507.332468089609,1530.3263139038131,1443.7743942451084,167,61,36,134,33,-0.5120800958519486
Rodriguez V.,1445.5449938135057,1455.4270996844816,1443.768787507277,1445.5449938135057,1455.4270996844816,1443.768787507277,1443.768787507277,6,2,0,411,326,
Cengiz B.,1455.9945871708603,1443.789890274654,1443.6633787264816,1455.9945871708603,1443.789890274654,1443.6633787264816,1443.6633787264816,2,4,0,429,75,
Di Lorenzo F.,1463.1167146769244,1454.2181687890884,1443.5009417747253,1463.1167146769244,1454.2181687890884,1443.5009417747253,1443.5009417747253,10,11,0,252,1440,-0.17187457274685697
Zanevska M.,1472.570553739048,1493.1986088381882,1442.3913927117458,1472.570553739048,1495.5025801377114,1442.3913927117458,1443.1986088381882,28,45,6,112,1068,-0.3126005599596319
Cornet A.,1439.9211302955512,1435.713541111838,1492.275924213583,1439.9211302955512,1435.713541111838,1532.2251894122933,1442.275924213583,396,224,69,747,440,-0.24670430897125215
Melnikova M.,1456.0398358782033,1454.731142612296,1461.6196831955328,1456.0398358782033,1454.731142612296,1461.6196831955328,1442.0502903606678,4,10,4,440,887,-0.2117152486915053
Parmentier P.,1471.5541683741365,1467.499480051866,1473.810188377212,1471.5541683741365,1467.499480051866,1473.810188377212,1441.6472972780173,153,123,21,164,2133,-0.15244213771808346
Davis L.,1468.133365786755,1463.6263789430432,1433.935036325037,1468.133365786755,1463.6263789430432,1433.935036325037,1441.4033362119571,199,67,48,211,487,-0.161957672162636
Bondarenko K.,1466.610697145417,1467.5995392565371,1485.444860819176,1466.610697145417,1467.5995392565371,1485.444860819176,1441.3207349397358,165,76,32,325,712,-0.1256642169823744
Govortsova O.,1479.0025111678076,1464.3619198366648,1482.1585269197528,1479.0025111678076,1464.3619198366648,1482.1585269197528,1441.2519818643984,179,78,34,136,1770,-0.1523761588582186
Tan H.,1440.9820472144745,1460.7578770102823,1472.1199512879496,1440.9820472144745,1460.7578770102823,1472.1199512879496,1441.2318703193505,13,17,5,202,109,0.011786881862660525
Rodina E.,1469.7490414779559,1449.6630460090862,1474.804479625443,1469.7490414779559,1449.6630460090862,1474.804479625443,1441.160405025604,112,42,27,290,1111,-0.025997064385770097
Tig P.M.,1459.8422975858007,1462.177714382182,1459.2193738818978,1459.8422975858007,1462.177714382182,1459.2193738818978,1441.0812293205684,47,31,4,210,383,-0.12147686640527999
Scott K.,1447.5492440193134,1446.6681277254468,1441.0262072561363,1447.5492440193134,1446.6681277254468,1441.0262072561363,1441.0262072561363,6,1,0,565,350,
Gao X.,1439.1224387880561,1440.809390511886,1440.809390511886,1439.1224387880561,1440.809390511886,1440.809390511886,1440.809390511886,9,0,0,244,12,
Danilina A.,1445.4897152265953,1447.060881668339,1447.2113436806756,1445.4897152265953,1447.060881668339,1447.2113436806756,1440.7891408732705,5,1,1,958,712,
Eikeri U.,1447.080362354178,1448.6859075401633,1438.2421027433447,1447.080362354178,1448.6859075401633,1438.2421027433447,1438.2421027433447,5,4,0,654,1017,
Carle M.,1437.7239033632,1456.341163765474,1443.4852838939603,1437.7239033632,1456.341163765474,1443.4852838939603,1438.111015409367,10,24,1,231,11,0.10374060808622709
Stosur S.,1442.8561312242389,1487.4876177995577,1468.3582275118142,1442.8561312242389,1525.3149152457431,1468.3582275118142,1437.4876177995577,396,187,60,490,1540,-0.27952704058019595
Inglis M.,1448.160822612594,1454.4656212917705,1441.8752459588163,1448.160822612594,1454.4656212917705,1441.8752459588163,1437.4431415936936,27,3,4,151,54,-0.0265910003758566
Contreras Gomez F.,1436.5992578537835,1451.5324835118415,1443.7260401729868,1436.5992578537835,1451.5324835118415,1443.7260401729868,1437.2602081629245,8,2,1,366,887,-0.1707867190708948
Seidel E.,1456.6583001509732,1451.640015221358,1443.7334211564391,1456.6583001509732,1451.640015221358,1443.7334211564391,1437.2063451707083,31,12,1,103,13,-0.29185702227202903
Gatto-Monticone G.,1459.4726693135262,1454.8075247244224,1450.325041714243,1459.4726693135262,1454.8075247244224,1450.325041714243,1436.9031114907366,7,10,3,193,1740,-0.16054743317957026
Gorgodze E.,1451.4825002536345,1450.8871539874776,1443.3484192752633,1451.4825002536345,1450.8871539874776,1443.3484192752633,1436.8322767943407,4,11,1,164,123,-0.13754164491822057
Semenistaja D.,1442.2793418852243,1456.0298784373094,1441.2203688724119,1442.2793418852243,1456.0298784373094,1441.2203688724119,1435.4079476704462,6,5,1,109,12,-0.15902314556785913
Buzarnescu M.,1440.8183483226435,1465.2583250995656,1483.2199130119998,1440.8183483226435,1465.2583250995656,1483.2199130119998,1435.3932608872842,53,41,20,1350,383,-0.047279346584202964
Jones F.,1473.745540663131,1464.6752914546942,1425.8630616100036,1473.745540663131,1464.6752914546942,1425.8630616100036,1435.1094520761044,16,13,16,106,34,-0.2211377181308406
Oz I.,1443.240163714583,1450.6208185358546,1435.089990906687,1443.240163714583,1450.6208185358546,1435.089990906687,1435.089990906687,4,5,0,424,19,
Loeb J.,1452.2727521494994,1446.4340689788073,1441.951314441858,1452.2727521494994,1446.4340689788073,1441.951314441858,1435.0322805134253,10,3,1,542,488,-0.2685804329999986
Liang E.S.,1436.7081088247369,1442.2953331315484,1434.9301140142338,1436.7081088247369,1442.2953331315484,1434.9301140142338,1434.9301140142338,12,1,0,260,676,-0.2372817571615438
Waltert S.,1452.898331916464,1447.9001938439728,1439.4480927858956,1452.898331916464,1447.9001938439728,1439.4480927858956,1432.0331682449798,8,24,2,91,11,-0.14256380251801237
Bai Z.,1455.3929180811017,1442.077505061643,1448.072538609,1455.3929180811017,1442.077505061643,1448.072538609,1431.9096521779122,11,5,4,702,193,-0.1298279636193127
Rus A.,1420.7646984659611,1481.6357199533547,1422.5336579967543,1420.7646984659611,1486.3600078005709,1422.5336579967543,1431.6357199533547,106,107,29,187,12,-0.107751880565565
Jani R.L.,1446.4016612914866,1433.729072113551,1431.5650232606638,1446.4016612914866,1433.729072113551,1431.5650232606638,1431.5650232606638,2,19,0,169,1104,-0.17505901623498893
Wei S.,1422.813219213087,1431.1379556583547,1431.1379556583547,1422.813219213087,1431.1379556583547,1431.1379556583547,1431.1379556583547,13,0,0,207,279,-0.1331443461493425
Pliskova Kr.,1444.8990921423724,1472.1298185516555,1467.2584726600764,1444.8990921423724,1472.1298185516555,1467.2584726600764,1430.834568810335,118,70,32,129,1770,-0.047720866446558874
Tomova V.,1437.543922900488,1426.9648513554641,1431.4604295179024,1437.543922900488,1426.9648513554641,1431.4604295179024,1430.0553004305002,76,51,23,207,19,-0.0664654864309831
Grabher J.,1399.0084309865506,1478.3124799328652,1437.2178648148904,1399.0084309865506,1483.9271416539937,1437.2178648148904,1428.3124799328652,25,31,2,121,69,0.012251754796435643
Hontama M.,1417.6704768423747,1426.949160957279,1434.7510737435405,1417.6704768423747,1426.949160957279,1434.7510737435405,1426.949160957279,39,0,1,203,10,-0.15702705239021958
Sanchez A.S.,1432.6492010819468,1448.312587025668,1426.5758630323498,1432.6492010819468,1448.312587025668,1426.5758630323498,1426.5758630323498,9,4,0,231,123,-0.23686533182889544
Bulgaru M.,1443.7511338108918,1433.3927335797416,1426.2037212671787,1443.7511338108918,1433.3927335797416,1426.2037212671787,1426.2037212671787,3,7,0,248,19,-0.22508094171335358
Perez E.,1435.7773621047943,1439.8021470722517,1439.9199482128324,1435.7773621047943,1439.8021470722517,1439.9199482128324,1426.0373991113638,9,2,2,456,1028,-0.33058689380450745
Minella M.,1453.0323552615469,1467.1556677776766,1457.2597285580305,1453.0323552615469,1467.1556677776766,1457.2597285580305,1425.7418429008837,77,57,8,201,1742,-0.1502372823138588
Ponchet J.,1437.337183235555,1442.9716902493712,1434.9846453302157,1437.337183235555,1442.9716902493712,1434.9846453302157,1425.5392510765894,18,9,2,170,110,0.18059351705419374
Cabrera L.,1430.2039986980142,1438.1352877900322,1440.5508149242696,1430.2039986980142,1438.1352877900322,1440.5508149242696,1423.6496304835134,26,2,2,229,1413,-0.21500752055438307
Schmiedlova A.,1423.5748278661142,1470.4071194913777,1445.61087085782,1423.5748278661142,1470.4071194913777,1445.61087085782,1422.938852179369,139,112,15,98,690,-0.10147908184317844
Diatchenko V.,1444.240947368154,1462.2374763594569,1450.567814068955,1444.240947368154,1462.2374763594569,1450.567814068955,1421.9903691818524,33,12,9,429,328,0.011638400108942293
Friedsam A.L.,1452.064061922272,1454.55860876209,1453.7916026707057,1452.064061922272,1454.55860876209,1453.7916026707057,1421.647876600612,75,44,19,528,579,-0.3106586545329504
Bolsova A.,1445.9307078141183,1450.1783472468599,1430.0110931301226,1445.9307078141183,1450.1783472468599,1430.0110931301226,1421.1564920682276,14,16,1,131,1020,-0.17991074776121035
Von Deichmann K.,1427.7874795188002,1443.8498556042382,1419.9987349757303,1427.7874795188002,1443.8498556042382,1419.9987349757303,1419.9987349757303,4,5,0,158,487,
Fruhvirtova L.,1447.6967048357071,1390.4779245823952,1459.7748268726987,1447.6967048357071,1390.4779245823952,1459.7748268726987,1419.899280912672,61,21,6,176,6,-0.21621560812476687
Stefanini L.,1446.0879135986982,1420.6245299957613,1438.887353471555,1446.0879135986982,1420.6245299957613,1438.887353471555,1419.5326178316266,23,13,4,154,88,-0.10483748835875911
Stephens S.,1407.7896344408975,1469.4744637305655,1469.4744637305655,1407.7896344408975,1536.2035716697342,1472.7708879121838,1419.4744637305655,323,169,42,320,2,-0.05313349011013441
Bonaventure Y.,1469.2929225231926,1432.100396031301,1439.5887638783727,1481.4425809205459,1432.100396031301,1439.5887638783727,1419.2929225231926,51,21,6,91,1124,-0.2790550645873216
Bektas E.,1409.5266204174243,1441.42718111587,1463.582359721957,1409.5266204174243,1441.42718111587,1463.582359721957,1419.1002615439297,14,3,9,301,359,-0.10874237519737079
In-Albon Y.,1427.4658782171505,1427.775010408903,1427.6196797773373,1427.4658782171505,1427.775010408903,1427.6196797773373,1418.7109294327136,1,7,1,149,1160,
Raina A.,1429.6883309300176,1432.0953853549117,1433.9496963850308,1429.6883309300176,1432.0953853549117,1433.9496963850308,1418.3395205259278,14,2,2,200,1021,-0.11270701664875499
Brengle M.,1422.2713200109336,1467.1392319276943,1444.9773873286128,1422.2713200109336,1468.1010393434954,1444.9773873286128,1417.1392319276943,154,50,30,103,1069,-0.11996095773601623
Andreeva E.,1431.9862331799052,1420.5582429970696,1436.4497131514283,1431.9862331799052,1420.5582429970696,1436.4497131514283,1417.013451060944,32,13,2,102,432,-0.2780409076878949
You X.,1429.2657608729694,1428.4509992289427,1416.5279902797822,1429.2657608729694,1428.4509992289427,1416.5279902797822,1416.5279902797822,13,2,0,306,642,-0.1642602064792953
Vickery S.,1429.1808492677435,1450.4148375448804,1462.0503254500104,1429.1808492677435,1450.4148375448804,1462.0503254500104,1415.8792485235767,56,24,10,160,692,-0.10443660661931747
Trevisan M.,1434.3669411176816,1452.6150538270574,1423.2179774379856,1434.3669411176816,1452.6150538270574,1423.2179774379856,1415.8706827753163,67,53,7,516,89,-0.003185361703458678
Grammatikopoulou V.,1445.00824767935,1431.2538808611039,1425.6092330402457,1445.00824767935,1431.2538808611039,1425.6092330402457,1415.3677805821746,9,7,1,500,20,-0.20563285563655823
Bara I.,1435.569797409379,1442.0838626021982,1434.1174597661814,1435.569797409379,1442.0838626021982,1434.1174597661814,1415.3517965893927,10,32,2,242,488,-0.07430218027412744
Rodionova Ar.,1425.6063003241204,1445.5503994344365,1455.6703330017829,1425.6063003241204,1445.5503994344365,1455.6703330017829,1415.240377642773,44,6,10,250,275,-0.18119734175012045
Dart H.,1437.5089502677165,1412.0036961312305,1460.5015991981497,1437.5089502677165,1412.0036961312305,1460.5015991981497,1414.9872870362087,60,8,53,152,18,-0.13544157344872643
Martincova T.,1453.617101667817,1421.5024678784935,1456.2143978578774,1453.617101667817,1421.5024678784935,1456.2143978578774,1414.6099739940125,105,33,24,250,75,-0.014774200684982697
Erjavec V.,1428.2938797310458,1429.088414592236,1434.422650374754,1428.2938797310458,1429.088414592236,1434.422650374754,1414.3275478774106,6,3,3,100,12,-0.26369716729151826
Podoroska N.,1456.0672594380662,1417.995175143636,1435.5139208749758,1456.0672594380662,1417.995175143636,1435.5139208749758,1414.2630468166842,67,45,12,537,13,-0.0010253273968175436
Brancaccio N.,1413.9994084718505,1406.5995124188712,1413.9994084718505,1413.9994084718505,1406.5995124188712,1413.9994084718505,1413.9994084718505,0,14,0,171,88,-0.23561087872360795
Baindl K.,1417.2482655335796,1462.9025970554997,1424.6086721557233,1417.2482655335796,1486.4496287921525,1424.6086721557233,1412.9025970554997,13,14,4,329,705,-0.29789382263608855
Tikhonova A.,1424.569227402365,1424.8826205614496,1422.3480530052714,1424.569227402365,1424.8826205614496,1422.3480530052714,1412.750810473899,2,3,1,1178,125,
Osuigwe W.,1409.0806378634038,1421.4652921658426,1411.2713979401133,1409.0806378634038,1421.4652921658426,1411.2713979401133,1411.2713979401133,19,1,0,197,6,-0.11968499595000864
Fourlis J.,1429.2727183003065,1439.6579368101065,1424.8285972397184,1429.2727183003065,1439.6579368101065,1424.8285972397184,1409.3151945782247,11,6,2,218,1138,-0.2947092694297063
Zheng S.,1419.3106707990426,1454.9358899615565,1457.769057154171,1419.3106707990426,1454.9358899615565,1459.3806605853156,1407.769057154171,164,31,17,681,565,-0.33102839327690753
Zavatska K.,1443.8787572586855,1423.662088823655,1407.7564378778256,1443.8787572586855,1423.662088823655,1407.7564378778256,1407.7564378778256,16,15,0,174,741,-0.088827908793715
Lepchenko V.,1418.3393298832261,1457.326095012645,1457.326095012645,1418.3393298832261,1460.0878569453178,1466.885407832748,1407.326095012645,207,108,33,172,20,-0.004938761569873773
Ferro F.,1426.357228976222,1430.4146466139423,1435.2726163823409,1426.357228976222,1430.4146466139423,1435.2726163823409,1407.1542659088434,50,60,5,181,70,-0.022052618268289137
Krunic A.,1417.5078036574853,1432.275536321115,1456.256990701823,1417.5078036574853,1432.275536321115,1481.3401798732082,1406.256990701823,106,62,25,363,383,-0.20596478639890525
Hartono A.,1416.6945251359643,1420.4123775916196,1428.8181585875222,1416.6945251359643,1420.4123775916196,1428.8181585875222,1404.041304725409,19,2,3,260,277,-0.09610958255201268
Kucova K.,1428.2057010831388,1445.4402489940999,1452.482194695175,1428.2057010831388,1445.4402489940999,1452.482194695175,1402.78595545299,49,43,8,507,1020,-0.23425736593964963
Riske-Amritraj A.,1407.288764462719,1410.3812054900245,1410.2520080490408,1407.288764462719,1410.3812054900245,1410.2520080490408,1399.5198271907477,8,1,1,141,1124,-0.32142090771032883
Marino R.,1388.6064050412874,1436.9528150518831,1446.3965609359634,1388.6064050412874,1436.9528150518831,1446.3965609359634,1398.7720407126003,93,10,20,121,325,-0.007858272540928801
