match_key,tour,tournament,year,player,corrections,depth,round_label,sim_prob,actual_reached,logged_at
ATP|US Open|2021|on,ATP,US Open,2021,Travaglia S.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Travaglia S.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Travaglia S.,on,2,Semifinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Travaglia S.,on,3,Quarterfinal,0.008,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Travaglia S.,on,4,Round of 16,0.026,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Travaglia S.,on,5,Round of 32,0.104,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Travaglia S.,on,6,Round of 64,0.344,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Chardy J.,on,0,Champion,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Chardy J.,on,1,Final,0.008,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Chardy J.,on,2,Semifinal,0.016,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Chardy J.,on,3,Quarterfinal,0.068,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Chardy J.,on,4,Round of 16,0.11,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Chardy J.,on,5,Round of 32,0.2,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Chardy J.,on,6,Round of 64,0.36,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Berrettini M.,on,0,Champion,0.008,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Berrettini M.,on,1,Final,0.016,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Berrettini M.,on,2,Semifinal,0.042,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Berrettini M.,on,3,Quarterfinal,0.164,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Berrettini M.,on,4,Round of 16,0.28,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Berrettini M.,on,5,Round of 32,0.446,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Berrettini M.,on,6,Round of 64,0.64,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Zverev A.,on,0,Champion,0.13,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Zverev A.,on,1,Final,0.214,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Zverev A.,on,2,Semifinal,0.372,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Zverev A.,on,3,Quarterfinal,0.528,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Zverev A.,on,4,Round of 16,0.714,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Zverev A.,on,5,Round of 32,0.814,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Zverev A.,on,6,Round of 64,0.946,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Querrey S.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Querrey S.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Querrey S.,on,2,Semifinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Querrey S.,on,3,Quarterfinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Querrey S.,on,4,Round of 16,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Querrey S.,on,5,Round of 32,0.022,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Querrey S.,on,6,Round of 64,0.054,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Vinolas A.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Vinolas A.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Vinolas A.,on,2,Semifinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Vinolas A.,on,3,Quarterfinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Vinolas A.,on,4,Round of 16,0.026,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Vinolas A.,on,5,Round of 32,0.052,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Vinolas A.,on,6,Round of 64,0.398,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Pouille L.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Pouille L.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Pouille L.,on,2,Semifinal,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Pouille L.,on,3,Quarterfinal,0.024,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Pouille L.,on,4,Round of 16,0.058,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Pouille L.,on,5,Round of 32,0.112,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Pouille L.,on,6,Round of 64,0.602,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nishioka Y.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nishioka Y.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nishioka Y.,on,2,Semifinal,0.004,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nishioka Y.,on,3,Quarterfinal,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nishioka Y.,on,4,Round of 16,0.028,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nishioka Y.,on,5,Round of 32,0.234,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nishioka Y.,on,6,Round of 64,0.554,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sock J.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sock J.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sock J.,on,2,Semifinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sock J.,on,3,Quarterfinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sock J.,on,4,Round of 16,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sock J.,on,5,Round of 32,0.146,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sock J.,on,6,Round of 64,0.446,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Hanfmann Y.,on,0,Champion,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Hanfmann Y.,on,1,Final,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Hanfmann Y.,on,2,Semifinal,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Hanfmann Y.,on,3,Quarterfinal,0.016,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Hanfmann Y.,on,4,Round of 16,0.032,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Hanfmann Y.,on,5,Round of 32,0.18,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Hanfmann Y.,on,6,Round of 64,0.332,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Bublik A.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Bublik A.,on,1,Final,0.004,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Bublik A.,on,2,Semifinal,0.026,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Bublik A.,on,3,Quarterfinal,0.058,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Bublik A.,on,4,Round of 16,0.13,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Bublik A.,on,5,Round of 32,0.44,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Bublik A.,on,6,Round of 64,0.668,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Monfils G.,on,0,Champion,0.02,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Monfils G.,on,1,Final,0.052,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Monfils G.,on,2,Semifinal,0.126,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Monfils G.,on,3,Quarterfinal,0.186,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Monfils G.,on,4,Round of 16,0.44,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Monfils G.,on,5,Round of 32,0.666,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Monfils G.,on,6,Round of 64,0.816,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Coria F.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Coria F.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Coria F.,on,2,Semifinal,0.004,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Coria F.,on,3,Quarterfinal,0.01,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Coria F.,on,4,Round of 16,0.034,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Coria F.,on,5,Round of 32,0.11,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Coria F.,on,6,Round of 64,0.184,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Johnson S.,on,0,Champion,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Johnson S.,on,1,Final,0.004,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Johnson S.,on,2,Semifinal,0.012,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Johnson S.,on,3,Quarterfinal,0.022,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Johnson S.,on,4,Round of 16,0.084,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Johnson S.,on,5,Round of 32,0.182,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Johnson S.,on,6,Round of 64,0.624,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Marterer M.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Marterer M.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Marterer M.,on,2,Semifinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Marterer M.,on,3,Quarterfinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Marterer M.,on,4,Round of 16,0.018,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Marterer M.,on,5,Round of 32,0.042,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Marterer M.,on,6,Round of 64,0.376,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cecchinato M.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cecchinato M.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cecchinato M.,on,2,Semifinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cecchinato M.,on,3,Quarterfinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cecchinato M.,on,4,Round of 16,0.012,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cecchinato M.,on,5,Round of 32,0.086,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cecchinato M.,on,6,Round of 64,0.394,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Svajda Z.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Svajda Z.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Svajda Z.,on,2,Semifinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Svajda Z.,on,3,Quarterfinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Svajda Z.,on,4,Round of 16,0.014,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Svajda Z.,on,5,Round of 32,0.08,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Svajda Z.,on,6,Round of 64,0.606,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Purcell M.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Purcell M.,on,1,Final,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Purcell M.,on,2,Semifinal,0.004,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Purcell M.,on,3,Quarterfinal,0.014,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Purcell M.,on,4,Round of 16,0.05,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Purcell M.,on,5,Round of 32,0.218,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Purcell M.,on,6,Round of 64,0.266,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sinner J.,on,0,Champion,0.014,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sinner J.,on,1,Final,0.028,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sinner J.,on,2,Semifinal,0.076,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sinner J.,on,3,Quarterfinal,0.13,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sinner J.,on,4,Round of 16,0.348,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sinner J.,on,5,Round of 32,0.616,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Sinner J.,on,6,Round of 64,0.734,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Carreno Busta P.,on,0,Champion,0.008,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Carreno Busta P.,on,1,Final,0.03,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Carreno Busta P.,on,2,Semifinal,0.102,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Carreno Busta P.,on,3,Quarterfinal,0.236,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Carreno Busta P.,on,4,Round of 16,0.354,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Carreno Busta P.,on,5,Round of 32,0.536,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Carreno Busta P.,on,6,Round of 64,0.762,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cressy M.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cressy M.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cressy M.,on,2,Semifinal,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cressy M.,on,3,Quarterfinal,0.01,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cressy M.,on,4,Round of 16,0.022,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cressy M.,on,5,Round of 32,0.092,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cressy M.,on,6,Round of 64,0.238,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Korda S.,on,0,Champion,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Korda S.,on,1,Final,0.014,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Korda S.,on,2,Semifinal,0.03,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Korda S.,on,3,Quarterfinal,0.106,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Korda S.,on,4,Round of 16,0.158,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Korda S.,on,5,Round of 32,0.26,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Korda S.,on,6,Round of 64,0.626,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Basilashvili N.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Basilashvili N.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Basilashvili N.,on,2,Semifinal,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Basilashvili N.,on,3,Quarterfinal,0.03,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Basilashvili N.,on,4,Round of 16,0.05,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Basilashvili N.,on,5,Round of 32,0.112,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Basilashvili N.,on,6,Round of 64,0.374,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Musetti L.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Musetti L.,on,1,Final,0.004,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Musetti L.,on,2,Semifinal,0.022,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Musetti L.,on,3,Quarterfinal,0.054,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Musetti L.,on,4,Round of 16,0.11,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Musetti L.,on,5,Round of 32,0.274,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Musetti L.,on,6,Round of 64,0.602,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nava E.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nava E.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nava E.,on,2,Semifinal,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nava E.,on,3,Quarterfinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nava E.,on,4,Round of 16,0.02,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nava E.,on,5,Round of 32,0.104,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Nava E.,on,6,Round of 64,0.398,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Kwon S.W.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Kwon S.W.,on,1,Final,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Kwon S.W.,on,2,Semifinal,0.014,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Kwon S.W.,on,3,Quarterfinal,0.05,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Kwon S.W.,on,4,Round of 16,0.088,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Kwon S.W.,on,5,Round of 32,0.212,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Kwon S.W.,on,6,Round of 64,0.388,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Opelka R.,on,0,Champion,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Opelka R.,on,1,Final,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Opelka R.,on,2,Semifinal,0.04,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Opelka R.,on,3,Quarterfinal,0.104,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Opelka R.,on,4,Round of 16,0.198,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Opelka R.,on,5,Round of 32,0.41,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Opelka R.,on,6,Round of 64,0.612,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Khachanov K.,on,0,Champion,0.004,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Khachanov K.,on,1,Final,0.02,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Khachanov K.,on,2,Semifinal,0.048,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Khachanov K.,on,3,Quarterfinal,0.122,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Khachanov K.,on,4,Round of 16,0.282,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Khachanov K.,on,5,Round of 32,0.466,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Khachanov K.,on,6,Round of 64,0.586,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Harris L.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Harris L.,on,1,Final,0.006,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Harris L.,on,2,Semifinal,0.028,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Harris L.,on,3,Quarterfinal,0.092,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Harris L.,on,4,Round of 16,0.186,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Harris L.,on,5,Round of 32,0.31,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Harris L.,on,6,Round of 64,0.414,1,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cuevas P.,on,0,Champion,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cuevas P.,on,1,Final,0.0,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cuevas P.,on,2,Semifinal,0.002,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cuevas P.,on,3,Quarterfinal,0.012,0,2026-08-28T21:54:44.184749+00:00
ATP|US Open|2021|on,ATP,US Open,2021,Cuevas P.,on,4,Round of 16,0.052,0,2026-08-28T21:54:44.184749+00:00
